Activity ID,Latitude,Longitude,Site Name,Group name,Submitted by,Observation date,Time,Light condition,Depth (metres),Water temperature (deg. C),Activity,Zone,Habitat,Country,Coral No.,Colour Code Lightest,Colour Code Darkest,Average,Coral Type
5a54ff22-dc3f-4121-84f3-8ae963fbe719,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Elena Prays,2024-02-25T14:00:00Z,9:30 AM,Cloudy,4,29,Snorkeling,Leeward North,Reef slope,Australia,14,D1,D2,1.5,Plate corals
5a54ff22-dc3f-4121-84f3-8ae963fbe719,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Elena Prays,2024-02-25T14:00:00Z,9:30 AM,Cloudy,4,29,Snorkeling,Leeward North,Reef slope,Australia,15,B1,B2,1.5,Boulder corals
5a54ff22-dc3f-4121-84f3-8ae963fbe719,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Elena Prays,2024-02-25T14:00:00Z,9:30 AM,Cloudy,4,29,Snorkeling,Leeward North,Reef slope,Australia,16,E1,D4,2.5,Plate corals
5a54ff22-dc3f-4121-84f3-8ae963fbe719,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Elena Prays,2024-02-25T14:00:00Z,9:30 AM,Cloudy,4,29,Snorkeling,Leeward North,Reef slope,Australia,17,E2,E5,3.5,Plate corals
5a54ff22-dc3f-4121-84f3-8ae963fbe719,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Elena Prays,2024-02-25T14:00:00Z,9:30 AM,Cloudy,4,29,Snorkeling,Leeward North,Reef slope,Australia,18,B2,E4,3,Branching corals
5a54ff22-dc3f-4121-84f3-8ae963fbe719,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Elena Prays,2024-02-25T14:00:00Z,9:30 AM,Cloudy,4,29,Snorkeling,Leeward North,Reef slope,Australia,19,D2,E5,3.5,Soft corals
5a54ff22-dc3f-4121-84f3-8ae963fbe719,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Elena Prays,2024-02-25T14:00:00Z,9:30 AM,Cloudy,4,29,Snorkeling,Leeward North,Reef slope,Australia,20,D2,C3,2.5,Plate corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,1,C2,C3,2.5,Branching corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,2,D2,D4,3,Plate corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,3,D2,D3,2.5,Branching corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,4,E2,E4,3,Boulder corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,5,B2,B3,2.5,Branching corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,6,C1,C2,1.5,Branching corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,7,D2,D3,2.5,Plate corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,8,B2,B3,2.5,Boulder corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,9,E2,E4,3,Boulder corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,10,E2,E3,2.5,Branching corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,11,E2,E4,3,Branching corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,12,C1,C2,1.5,Branching corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,13,E2,E5,3.5,Plate corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,14,C1,C2,1.5,Plate corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,15,B2,B3,2.5,Boulder corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,16,C2,C4,3,Plate corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,17,D2,D2,2,Branching corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,18,D1,D3,2,Branching corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,19,C2,C4,3,Plate corals
70c7f46e-aa58-4fff-8d7e-8ab788b3059b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Cassie Nicole,2024-02-25T14:00:00Z,9:30 AM,Cloudy,5,29,Snorkeling,Leeward North,Reef slope,Australia,20,B1,B2,1.5,Branching corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,1,E2,E4,3,Branching corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,2,C1,C4,2.5,Boulder corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,3,D1,D3,2,Branching corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,4,E2,E4,3,Boulder corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,5,D3,D4,3.5,Boulder corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,6,D1,D3,2,Branching corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,7,D2,D4,3,Branching corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,8,E4,E4,4,Boulder corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,9,C1,C2,1.5,Soft corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,10,C1,C2,1.5,Plate corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,11,B1,B2,1.5,Branching corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,12,B2,B3,2.5,Boulder corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,13,D1,D4,2.5,Branching corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,14,B2,B3,2.5,Boulder corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,15,E1,E4,2.5,Branching corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,16,D1,D4,2.5,Branching corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,17,D1,D3,2,Boulder corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,18,C2,C3,2.5,Branching corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,19,C1,C3,2,Plate corals
7645a69c-b4f5-4b1a-a873-69e207821e81,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Jack Carter,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,4,29,Snorkeling,Leeward North,Reef slope,Australia,20,E2,E4,3,Soft corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,1,C2,C3,2.5,Branching corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,2,E3,E3,3,Branching corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,3,B2,B3,2.5,Boulder corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,4,D2,D3,2.5,Branching corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,5,E4,E4,4,Boulder corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,6,D4,D5,4.5,Boulder corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,7,E1,E1,1,Branching corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,8,B3,B5,4,Boulder corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,9,D3,D4,3.5,Branching corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,10,B3,B5,4,Boulder corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,11,D2,D3,2.5,Branching corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,12,B2,B3,2.5,Boulder corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,13,E2,E3,2.5,Branching corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,14,E1,E1,1,Branching corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,15,D2,D3,2.5,Branching corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,16,B3,B4,3.5,Boulder corals
7aa52b11-693f-487a-9353-91943a5c0c5e,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Nicola Grobler,2024-02-25T14:00:00Z,9:30 AM,Broken cloud,2,29,Snorkeling,Leeward North,Reef slope,Australia,17,E1,E1,1,Branching corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,1,B3,B5,4,Boulder corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,2,E3,E4,3.5,Branching corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,3,E3,E5,4,Branching corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,4,C1,C5,3,Branching corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,5,B2,B5,3.5,Boulder corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,6,D2,D5,3.5,Branching corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,7,E1,E2,1.5,Plate corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,8,B2,B4,3,Boulder corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,9,E4,E5,4.5,Plate corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,10,C1,C2,1.5,Boulder corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,11,D1,D5,3,Branching corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,12,C1,C2,1.5,Branching corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,13,D2,D5,3.5,Plate corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,14,C1,C5,3,Branching corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,15,E4,E5,4.5,Branching corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,16,B3,B4,3.5,Boulder corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,17,B1,B4,2.5,Boulder corals
92ca511c-2b6c-4aba-b2d4-2b3ec4a3e27b,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",CoralWatch Ambassadors,Sarah Connell,2024-02-25T14:00:00Z,9:30 AM,Cloudy,2,30,Snorkeling,Leeward North,Reef slope,Australia,18,E4,E5,4.5,Branching corals
